pickup_longitude pickup_latitude dropoff_longitude dropoff_latitude passenger_count
-74.00834 40.71487 -74.00758 40.74672 1
-73.95786 40.76876 -73.96947 40.76398 1
-73.99837 40.72625 -73.98734 40.75621 1
-73.97525 40.79019 -73.97527 40.78015 1
-73.94496 40.83419 -73.96236 40.80538 1
-73.95107 40.77066 -73.9706 40.75594 1
-73.99091 40.76101 -73.98426 40.75513 1
-73.99832 40.73526 -73.99391 40.7414 2
-73.98253 40.74509 -73.98343 40.75055 1
-73.97109 40.78825 -73.98303 40.78183 1
-73.96906 40.76694 -73.96619 40.78942 1
-73.98935 40.75273 -74.00565 40.74509 1
-73.96478 40.75792 -73.97217 40.76235 1
-73.95176 40.76952 -73.97988 40.76297 2
-73.99848 40.73551 -74.00789 40.71725 1
-73.97128 40.75858 -73.97148 40.75091 1
-73.96691 40.76994 -73.97843 40.77733 2
-73.96056 40.77585 -73.98167 40.77369 1
-73.94938 40.77686 -73.95995 40.77359 1
-74.00051 40.72884 -73.99614 40.72604 1
-74.00068 40.72745 -73.988 40.74131 1
-73.97482 40.74841 -73.99131 40.75522 1
-73.95645 40.78146 -73.97453 40.78496 1
-73.98952 40.72991 -73.98696 40.73934 1
-74.00761 40.73044 -73.99711 40.72548 2
-73.98119 40.74709 -73.97417 40.76291 3
-73.95558 40.77954 -73.95428 40.78711 1
-73.98186 40.76774 -73.98645 40.77004 2
-73.98923 40.76832 -73.99251 40.75855 1
-73.95747 40.77687 -73.96819 40.76545 1
-73.957 40.76664 -73.96385 40.76778 1
-73.98879 40.74855 -73.97881 40.75243 1
-73.95829 40.77869 -73.96376 40.76156 1
-73.97919 40.76225 -73.99786 40.76583 2
-73.98856 40.73386 -73.99698 40.73155 1
-73.96815 40.77071 -73.97803 40.76148 2
-73.9905 40.73982 -74.00563 40.7274 2
-73.965 40.79162 -73.97301 40.79321 1
-73.94947 40.78077 -73.95583 40.77933 1
-73.98993 40.74707 -73.97638 40.76391 1
-73.9958 40.73878 -73.99416 40.74783 1
-73.98189 40.74653 -73.9773 40.75646 1
-73.94635 40.77291 -74.01018 40.70206 3
-73.97134 40.74663 -73.96913 40.75273 1
-73.99202 40.76427 -73.98463 40.75457 1
-73.96539 40.76334 -73.95809 40.77041 1
-74.00055 40.73742 -73.99175 40.75358 1
-73.99739 40.73764 -74.00774 40.74199 1
-73.98173 40.74646 -73.97925 40.74125 1
-73.99383 40.75283 -73.97638 40.7651 2
-73.97369 40.79185 -73.96454 40.80691 1
-73.78189 40.6447 -73.90891 40.74383 1
-73.97458 40.78319 -73.98219 40.77369 1
-73.98164 40.77875 -73.9624 40.80502 1
-73.97057 40.76493 -73.97732 40.76108 1
-73.99579 40.76411 -73.99023 40.76258 1
-73.97885 40.7505 -73.97314 40.74723 1
-73.96687 40.76977 -73.94801 40.80389 1
-73.98271 40.765 -73.99777 40.75071 1
-74.00261 40.73949 -74.00546 40.74996 3
-73.99233 40.74891 -74.00705 40.74269 1
-73.96606 40.76231 -73.95744 40.76172 1
-73.97704 40.76475 -73.98676 40.77724 1
-74.00912 40.72137 -73.98863 40.73701 1
-73.98109 40.75349 -73.98621 40.74631 1
-73.97939 40.77676 -73.97221 40.79479 2
-73.97025 40.76528 -73.97556 40.757 1
-74.00243 40.70892 -73.95601 40.76348 1
-73.98256 40.75661 -73.98708 40.75428 1
-73.97932 40.75356 -73.98274 40.74921 1
-73.97504 40.74162 -73.97395 40.74763 1
-73.98746 40.7546 -73.99334 40.74661 1
-73.98385 40.7439 -73.96831 40.75089 1
-73.98276 40.76652 -73.99046 40.76992 2
-74.00691 40.74413 -73.98602 40.75223 1
-73.972 40.78224 -73.98202 40.77316 1
-73.99363 40.74182 -73.98407 40.74309 1
-74.00575 40.73663 -74.00255 40.73951 1
-74.00518 40.72115 -73.99029 40.73771 1
-73.97707 40.75535 -73.96459 40.75935 1
-73.99895 40.73419 -73.99308 40.73749 1
-73.95651 40.77528 -73.97357 40.76485 1
-73.98459 40.74375 -74.00665 40.73027 1
-74.00126 40.74677 -73.98711 40.75085 1
-73.95866 40.76414 -73.95189 40.77716 1
-73.98744 40.77059 -73.98724 40.76272 1
-73.98508 40.74711 -74.00558 40.73981 3
-73.96339 40.75798 -74.0142 40.70833 1
-73.9973 40.73686 -73.97527 40.74448 1
-73.99106 40.72619 -74.00132 40.73126 3
-74.00089 40.73663 -74.00272 40.73919 1
-73.96416 40.79251 -73.99064 40.75758 1
-73.96205 40.76774 -73.97425 40.75696 1
-73.98028 40.781 -73.9873 40.77918 1
-73.97707 40.75596 -73.97463 40.75985 2
-73.98514 40.72772 -73.98486 40.75117 1
-73.95728 40.77442 -73.86412 40.76977 1
-73.99964 40.73405 -74.00118 40.72024 1
-74.00489 40.73742 -73.99128 40.74226 1
-73.99698 40.74712 -73.97878 40.7449 1
-73.96653 40.76477 -73.97263 40.76266 2
-73.98566 40.77569 -73.99345 40.75757 1
-73.96221 40.77311 -73.95853 40.78126 1
-74.00043 40.73232 -73.9912 40.73498 1
-73.9582 40.76077 -73.95466 40.77784 1
-73.98524 40.76753 -73.98045 40.76527 1
-73.98461 40.73288 -73.98908 40.74125 1
-73.98769 40.75514 -73.99245 40.73893 1
-74.00162 40.74081 -74.00346 40.74856 1
-73.96371 40.76546 -73.97159 40.75054 1
-73.97773 40.78631 -73.95612 40.78452 1
-73.97985 40.73907 -73.97266 40.74656 1
-73.95763 40.7739 -73.95743 40.77448 1
-74.00858 40.70765 -73.97193 40.75386 1
-74.008 40.71502 -74.00105 40.72101 1
-74.00423 40.71331 -74.01451 40.71559 1
-73.98081 40.7601 -73.99582 40.76443 2
-73.952 40.78438 -73.97996 40.786 2
-74.00233 40.72961 -73.9921 40.74277 1
-73.98678 40.76136 -73.98236 40.76761 1
-73.95479 40.78048 -73.95969 40.77393 2
-73.99756 40.73598 -73.9898 40.72983 1
-74.01014 40.71221 -73.99677 40.72965 1
-73.97749 40.78949 -73.98554 40.75603 1
-73.99987 40.73289 -74.00624 40.7228 1
-74.017 40.70776 -74.01395 40.71297 1
-73.97485 40.7419 -73.98295 40.75027 1
-73.98196 40.74038 -73.97646 40.75868 2
-73.96307 40.79911 -73.93581 40.75701 1
-73.97342 40.76376 -73.99222 40.74766 1
-73.95329 40.76741 -73.9586 40.77155 1
-73.98291 40.76206 -73.9838 40.76039 1
-73.9566 40.80291 -73.95478 40.80092 1
-73.96277 40.7632 -73.97327 40.76368 1
-73.9665 40.76448 -73.97162 40.76064 1
-73.96039 40.77029 -73.95103 40.78295 1
-73.98863 40.77394 -73.95809 40.7787 1
-73.96437 40.77564 -73.97447 40.76171 1
-73.94955 40.79628 -73.94984 40.77735 1
-73.99629 40.74355 -73.99128 40.73939 1
-73.98437 40.74319 -73.97697 40.73901 1
-73.98553 40.71931 -73.99722 40.72075 1
-73.95869 40.77829 -73.97406 40.76281 1
-73.96616 40.75975 -73.98988 40.77253 1
-73.9234 40.74392 -73.96571 40.76835 1
-73.96535 40.79078 -73.97404 40.79196 1
-73.97096 40.78828 -73.9813 40.77852 1
-73.95387 40.77915 -73.94501 40.79507 1
-73.98997 40.74699 -73.99368 40.74993 2
-74.00151 40.7473 -73.98967 40.74227 1
-73.98763 40.78009 -73.98078 40.77472 1
-73.94955 40.77661 -73.97505 40.75158 1
-73.98197 40.77044 -73.97335 40.76447 1
-74.00279 40.73329 -73.99756 40.72415 1
-73.99717 40.73684 -73.99185 40.74598 1
-74.00944 40.7065 -73.99564 40.72012 1
-73.95383 40.78204 -73.98403 40.76826 2
-73.98437 40.76474 -73.98885 40.75375 1
-73.99206 40.74932 -73.98814 40.74105 1
-73.99309 40.75886 -73.98899 40.76854 1
-73.98245 40.75155 -73.98637 40.74267 1
-73.9785 40.783 -73.97651 40.75891 1
-73.99409 40.75136 -74.01118 40.71547 1
-73.94885 40.77074 -73.9858 40.74085 1
-73.99577 40.74659 -73.97805 40.74583 1
-73.96703 40.75417 -73.96682 40.76004 1
-73.97604 40.75433 -73.98202 40.74082 2
-73.95851 40.8003 -73.9744 40.78757 2
-74.00592 40.73578 -73.99092 40.7342 1
-73.97759 40.78292 -73.97141 40.76397 1
-73.97767 40.74943 -73.99149 40.7502 2
-73.96883 40.76459 -73.93675 40.80245 1
-73.98079 40.74205 -73.97174 40.76319 1
-73.96719 40.76683 -73.9716 40.76118 1
-74.01458 40.71816 -74.01085 40.72923 1
-73.9684 40.78669 -73.97992 40.78098 2
-73.96473 40.7643 -73.96168 40.76825 1
-73.96768 40.79229 -73.98586 40.75221 1
-74.00732 40.70396 -74.01377 40.71246 1
-73.99134 40.72729 -73.97403 40.75664 1
-73.9638 40.75683 -73.97242 40.75609 1
-73.96585 40.79309 -73.97027 40.79794 1
-73.99342 40.74741 -73.99181 40.72939 1
-73.95113 40.78569 -73.9756 40.75233 1
-73.98423 40.77518 -73.97335 40.76379 1
-74.00261 40.72815 -74.0018 40.71686 1
-73.97073 40.74765 -73.96807 40.75964 1
-73.9681 40.75532 -73.98392 40.75228 1
-74.00851 40.70487 -74.01178 40.70747 1
-73.98306 40.7392 -73.97388 40.7526 1
-74.00123 40.75065 -73.9756 40.75523 1
-73.98618 40.76731 -73.96592 40.76608 1
-73.97558 40.74535 -73.99223 40.74617 1
-73.97182 40.78181 -73.96387 40.77443 1
-73.99079 40.73462 -73.99314 40.72963 1
-74.00224 40.73458 -73.98866 40.73124 1
-73.96854 40.75519 -73.98498 40.74474 1
-73.96146 40.77147 -73.97371 40.76387 1
-73.95734 40.78265 -73.97699 40.76482 1
-73.99211 40.75914 -73.98175 40.7465 1
-73.98499 40.73142 -73.99832 40.72095 1
-73.98209 40.75945 -73.98765 40.74892 1
-73.99852 40.72003 -73.99076 40.74584 1
-73.95362 40.76685 -73.98255 40.76185 1
-73.96516 40.76912 -73.97498 40.75842 1
-73.97214 40.75722 -73.96622 40.7647 1
-73.97965 40.74994 -73.98334 40.73038 1
-73.87082 40.77365 -73.93945 40.75041 1
-73.97972 40.75599 -73.9751 40.75329 1
-73.98102 40.73781 -73.9903 40.72886 1
-73.97198 40.79434 -73.98185 40.75896 1
-73.98605 40.7776 -73.98205 40.77881 1
-73.97433 40.75678 -73.985 40.74819 3
-73.96554 40.7907 -73.97379 40.79215 1
-74.0017 40.73077 -73.98158 40.73253 2
-73.98286 40.76115 -73.98507 40.75858 1
-73.97049 40.75402 -73.97049 40.75402 1
-74.00121 40.75166 -73.98928 40.74207 1
-73.96157 40.76835 -73.96304 40.77516 1
-73.99288 40.74258 -73.98576 40.74192 1
-73.97779 40.76353 -73.97675 40.75943 2
-73.95562 40.7793 -73.96415 40.7676 1
-73.94451 40.81951 -73.97791 40.78804 1
-73.95992 40.75819 -73.96895 40.75433 1
-73.99331 40.75732 -73.99831 40.7534 1
-73.99318 40.76778 -73.972 40.75802 1
-73.97312 40.78534 -73.95846 40.76051 1
-73.99148 40.74994 -74.00699 40.7425 1
-73.98414 40.74346 -73.99509 40.72712 1
-74.01245 40.70145 -74.00091 40.71063 1
-74.00407 40.74793 -73.99368 40.75552 1
-73.95694 40.78032 -73.95097 40.77572 2
-73.96561 40.7592 -73.97032 40.7507 2
-73.98669 40.77153 -73.97879 40.75886 1
-73.99317 40.75639 -74.00067 40.75785 1
-73.96289 40.77543 -73.96672 40.76711 2
-73.95314 40.78606 -73.96787 40.76571 3
-73.98956 40.76292 -73.98789 40.76998 1
-74.53387 40.72519 -74.53386 40.72519 1
-73.96823 40.76501 -73.96344 40.76864 3
-73.95786 40.77356 -73.95662 40.77108 1
-73.99404 40.7618 -73.9781 40.77384 1
-73.97797 40.78643 -73.96603 40.7956 1
-73.9595 40.77997 -73.96208 40.77385 1
-74.00107 40.72589 -73.99593 40.73854 1
-73.97099 40.76151 -73.96973 40.76588 3
-73.966 40.763 -73.98367 40.7481 1
-73.95436 40.77322 -73.95351 40.77934 2
-73.99574 40.68745 -73.99409 40.74097 1
-73.98834 40.75938 -73.97191 40.75749 1
-73.98596 40.74065 -73.98356 40.75053 2
-73.99576 40.73324 -74.01367 40.71491 1
-73.97146 40.7954 -73.97982 40.78291 2
-73.9949 40.75003 -74.00675 40.75132 3
-73.95551 40.77677 -73.94538 40.7742 1
-73.94691 40.7958 -73.95139 40.79025 2
-73.99581 40.74429 -74.00303 40.74936 3
-73.98975 40.772 -73.96828 40.76111 1
-74.00558 40.74113 -73.97543 40.76114 1
-74.00198 40.74043 -74.00643 40.74448 1
-73.96154 40.77009 -73.96514 40.77433 1
-73.99207 40.76429 -74.00667 40.7488 1
-74.00684 40.70811 -73.98933 40.75273 1
-73.99187 40.73018 -73.98373 40.72972 1
-73.86326 40.76987 -73.92599 40.76227 1
-73.98866 40.73713 -73.99641 40.72593 1
-73.9865 40.75951 -73.99593 40.7692 1
-73.98566 40.76286 -73.9827 40.76737 1
-73.99477 40.75008 -73.9807 40.78134 1
-73.97716 40.72636 -73.98857 40.73393 1
-73.99204 40.745 -73.99018 40.74982 1
-73.98372 40.7431 -73.97502 40.74776 1
-74.00343 40.72683 -73.9875 40.74188 1
-73.97493 40.75592 -73.95756 40.77009 2
-73.97639 40.73973 -73.97932 40.74214 1
-73.98141 40.74127 -73.98935 40.73614 1
-74.00604 40.73087 -74.00897 40.71754 1
-73.9806 40.77981 -73.99402 40.76674 1
-73.98587 40.75254 -73.99153 40.74999 1
-73.98529 40.74741 -73.97247 40.75941 1
-73.98287 40.74522 -73.98413 40.755 1
-73.98739 40.74451 -74.0081 40.7392 1
-73.98026 40.78362 -73.98207 40.7772 1
-74.00902 40.71782 -74.0069 40.73002 1
-73.99409 40.75119 -73.9809 40.75106 1
-73.97591 40.78906 -73.95388 40.76688 1
-73.99313 40.76782 -73.98264 40.76767 1
-74.00684 40.70391 -74.01093 40.71895 1
-74.01019 40.70962 -74.00496 40.72089 2
-73.96112 40.77479 -73.95691 40.76656 1
-73.94951 40.77678 -73.95572 40.77959 1
-73.99252 40.74328 -73.98944 40.7473 1
-74.01129 40.71565 -74.01218 40.70695 2
-74.01791 40.70637 -74.01347 40.71365 1
-73.96412 40.7948 -73.98785 40.77945 1
-73.94921 40.79351 -73.95564 40.77932 1
-73.99044 40.7462 -73.99133 40.73092 2
-73.99244 40.76368 -73.9904 40.75127 2
-73.97107 40.78801 -73.97906 40.78178 1
-73.98132 40.77856 -73.96163 40.77977 1
-73.98882 40.73676 -74.001 40.71004 2
-73.9516 40.76635 -73.98074 40.74495 2
-73.96152 40.78115 -73.97528 40.78797 1
-73.98132 40.74781 -73.97566 40.75523 1
-73.98151 40.76456 -73.97532 40.76522 1
-74.01049 40.71114 -73.97785 40.76498 2
-73.97865 40.74846 -73.98127 40.74974 1
-74.01112 40.71089 -74.00804 40.71492 1
-73.98513 40.75318 -74.01346 40.70237 3
-73.99255 40.7432 -74.00291 40.74954 1
-73.98929 40.75281 -73.97834 40.75134 1
-73.96282 40.77802 -73.97253 40.765 1
-73.9682 40.77071 -73.97784 40.76283 1
-73.96092 40.75722 -73.96354 40.75544 1
-73.99498 40.75019 -74.00461 40.75243 1
-73.98501 40.74789 -73.99286 40.737 1
-73.97944 40.74392 -73.96475 40.76366 1
-73.95079 40.77463 -73.97395 40.76295 1
-73.98093 40.76385 -73.96853 40.76226 1
-73.99374 40.73565 -73.99341 40.7294 1
-73.9957 40.75892 -74.00275 40.76059 1
-73.97855 40.76292 -73.95126 40.77049 3
-73.99398 40.73537 -73.98746 40.75344 1
-73.99081 40.74021 -74.00729 40.72743 1
-73.95989 40.77665 -73.979 40.78181 1
-73.98084 40.76459 -73.99434 40.75017 1
-74.01115 40.71621 -74.00616 40.72245 1
-73.96304 40.76647 -73.96175 40.77694 1
-74.0066 40.72871 -73.99509 40.74998 1
-73.98619 40.72659 -73.98734 40.7283 1
-73.97463 40.79329 -73.93973 40.80531 1
-73.9642 40.76996 -73.9552 40.77712 1
-73.95642 40.77991 -73.9803 40.7649 1
-74.00636 40.73409 -73.99529 40.74652 1
-73.9693 40.7639 -73.96356 40.77158 1
-73.97762 40.77696 -73.97434 40.765 1
-74.00211 40.75094 -73.97874 40.75111 1
-73.95669 40.78056 -73.9535 40.7881 1
-73.9775 40.74649 -73.98618 40.74671 1
-74.01445 40.68175 -73.98775 40.72265 2
-73.99023 40.73193 -73.99182 40.73778 1
-73.98681 40.76192 -73.99699 40.76599 1
-73.99789 40.75661 -74.00507 40.74117 1
-73.98173 40.7735 -73.9617 40.76432 1
-73.9772 40.74977 -73.9903 40.74532 3
-73.97803 40.75231 -74.00845 40.73523 1
-73.99731 40.74066 -73.99774 40.7217 1
-73.98598 40.72229 -73.98758 40.74093 1
-73.97221 40.7941 -73.97369 40.78442 1
-74.00774 40.73224 -73.99913 40.72002 1
-73.9824 40.74511 -74.0102 40.72657 1
-73.94001 40.84131 -73.9842 40.7619 1
-74.01434 40.71701 -73.99317 40.75273 1
-74.00703 40.72887 -74.00311 40.74929 2
-73.98349 40.76591 -73.97336 40.75489 1
-73.95155 40.77437 -73.97358 40.75131 1
-73.977 40.73562 -73.99497 40.75021 1
-73.9693 40.7637 -73.96626 40.77221 2
-73.98579 40.74386 -73.96057 40.76629 1
-73.96265 40.77563 -73.95531 40.7794 1
-73.98339 40.74445 -73.97841 40.75115 1
-73.97977 40.78115 -73.97751 40.75817 1
-73.98811 40.74542 -73.99195 40.75559 1
-73.96551 40.80605 -73.97486 40.78511 1
-73.9692 40.76133 -73.96331 40.76776 1
-73.96202 40.76289 -73.96248 40.77547 1
-73.96392 40.75704 -73.97001 40.75313 1
-74.00165 40.73537 -74.00895 40.73613 1
-73.97467 40.76228 -74.00033 40.75828 2
-74.00831 40.72184 -74.00475 40.72141 1
-73.97507 40.75214 -73.98344 40.74861 1
-73.98237 40.7585 -73.99153 40.7499 2
-73.98034 40.75389 -73.97781 40.72565 1
-73.99659 40.74765 -73.96677 40.75332 1
-73.99433 40.72638 -73.98413 40.74334 1
-73.98077 40.73354 -73.97736 40.74126 1
-73.98327 40.76699 -73.98859 40.74608 2
-73.95422 40.76659 -73.98009 40.76559 1
-73.95229 40.76636 -73.95763 40.77452 1
-73.98695 40.7333 -73.97624 40.73992 1
-73.95384 40.78513 -73.96875 40.76458 1
-74.00219 40.72954 -74.01055 40.71838 1
-73.97406 40.74742 -73.98998 40.7453 1
-73.96464 40.79255 -73.97985 40.78214 3
-73.98717 40.73903 -74.00941 40.72863 1
-73.96378 40.80826 -73.97507 40.76521 1
-73.94756 40.77547 -73.95313 40.78253 2
-73.99354 40.74729 -74.01048 40.71371 1
-73.97884 40.74752 -73.98999 40.73039 1
-74.00964 40.72159 -73.9992 40.73418 1
-73.97673 40.77506 -73.97024 40.78391 1
-73.96734 40.7664 -73.98004 40.78996 1
-73.95419 40.7702 -73.94466 40.80759 1
-73.95994 40.76259 -73.96351 40.76407 1
-73.98232 40.75953 -73.99718 40.73768 1
-74.00233 40.7296 -74.01132 40.71482 1
-73.98544 40.72325 -73.98195 40.74688 1
-73.98828 40.72349 -73.98694 40.7212 1
-73.9726 40.78597 -73.95786 40.7603 1
-73.99103 40.72777 -73.98494 40.7536 1
-73.9552 40.78005 -73.96273 40.76962 1
-73.96592 40.76457 -73.96259 40.7757 1
-73.9877 40.75526 -73.97313 40.75645 1
-73.97937 40.76712 -73.98465 40.77169 1
-73.99632 40.74026 -73.98901 40.73704 1
-73.97617 40.74461 -73.98161 40.73571 1
-73.95567 40.76853 -73.97051 40.76388 1
-73.98166 40.7373 -73.99001 40.73195 1
-73.97471 40.75597 -73.96851 40.76105 1
-73.97704 40.75011 -73.9826 40.72795 1
-73.98202 40.74627 -73.98935 40.73624 1
-73.95342 40.76714 -73.99334 40.73595 1
-73.95643 40.77561 -73.98013 40.77406 1
-73.96109 40.75625 -73.97584 40.75389 1
-73.97287 40.79069 -73.96442 40.8021 1
-73.98676 40.73957 -73.97953 40.74972 1
-73.94962 40.78083 -73.95536 40.77858 1
-73.97188 40.78206 -73.96422 40.7764 1
-73.95498 40.76545 -73.96231 40.75632 1
-73.9846 40.74358 -73.98882 40.74937 1
-73.95837 40.76468 -73.95299 40.78569 1
-74.01008 40.72019 -74.01212 40.70713 1
-73.98157 40.74981 -73.87325 40.77438 1
-73.96481 40.7727 -73.978 40.75782 1
-73.98525 40.74475 -73.97185 40.76266 1
-73.97589 40.7521 -73.97977 40.74638 1
-73.96413 40.77098 -73.97845 40.75694 2
-73.952 40.77299 -73.97607 40.75179 2
-73.98692 40.76089 -73.96648 40.78957 1
-73.97979 40.74926 -73.98876 40.7412 1
-74.01035 40.72009 -74.00748 40.70718 1
-73.96805 40.76564 -73.95433 40.7845 1
-73.96747 40.75607 -73.97904 40.75096 1
-73.9929 40.74268 -73.97865 40.75826 1
-73.96434 40.79218 -73.95215 40.79001 1
-73.99592 40.72639 -74.0067 40.72648 2
-73.9589 40.7807 -73.97962 40.77134 1
-73.97341 40.76292 -73.97648 40.75867 1
-73.95623 40.77558 -73.97925 40.76455 1
-73.97853 40.78572 -73.97972 40.76577 1
-74.00139 40.73609 -73.98768 40.74959 1
-74.00387 40.75314 -73.98684 40.74251 1
-73.99498 40.74539 -74.00532 40.74014 1
-73.9866 40.75847 -74.00035 40.7579 1
-73.98376 40.74849 -74.0044 40.75185 1
-73.96414 40.79254 -73.98557 40.76686 1
-73.98492 40.75881 -73.97409 40.76041 1
-74.01329 40.70242 -74.00318 40.75547 1
-73.94194 40.78727 -73.94224 40.78799 1
-73.95959 40.7765 -73.95818 40.78329 1
-73.99086 40.75575 -73.98364 40.76096 1
-73.98927 40.74828 -73.97626 40.74997 1
-73.96271 40.79443 -74.00185 40.74581 2
-74.00486 40.73752 -73.98053 40.75941 1
-73.98783 40.70245 -74.00385 40.74825 1
-74.00053 40.73245 -74.00254 40.71701 1
-73.98888 40.75856 -73.99013 40.75151 3
-73.96365 40.77409 -73.96494 40.7693 1
-73.96508 40.75536 -73.97581 40.74469 1
-74.00427 40.72503 -73.99099 40.74564 1
-74.00264 40.73376 -73.98449 40.74255 1
-73.98207 40.7684 -73.99388 40.76178 1
-73.99269 40.75905 -73.9911 40.76583 1
-73.97532 40.75157 -73.98549 40.75576 2
-73.97858 40.7833 -73.98056 40.77718 3
-74.00539 40.72768 -74.00787 40.71717 1
-73.96912 40.76425 -73.95306 40.79164 1
-73.98658 40.73393 -73.96921 40.75731 1
-73.97247 40.75934 -73.97074 40.76446 1
-73.96473 40.80673 -73.95837 40.78424 3
-73.98219 40.7645 -73.97912 40.75269 2
-74.00291 40.74796 -73.9794 40.76187 1
-73.98227 40.76798 -73.97395 40.76409 2
-73.99535 40.76503 -74.00002 40.75867 1
-73.98313 40.76861 -73.99522 40.74979 1
-73.98694 40.77592 -73.96388 40.76797 1
-73.94825 40.77612 -73.97073 40.75827 1
-73.9426 40.80608 -73.95407 40.79008 1
-73.99011 40.76704 -73.98424 40.7666 1
-73.95515 40.77924 -73.94804 40.80138 1
-73.97623 40.72877 -73.99464 40.72809 1
-73.99553 40.75965 -73.98153 40.7469 1
-73.99146 40.73255 -73.98772 40.7542 1
-73.97998 40.72261 -73.99534 40.72812 1
-74.00736 40.73338 -74.00651 40.73806 1
-73.97378 40.78722 -73.98687 40.77649 1
-73.95467 40.76974 -73.97388 40.77969 1
-73.97665 40.74761 -73.97209 40.74893 1
-73.96197 40.76786 -73.95424 40.77819 1
-73.97454 40.73296 -74.0102 40.73129 1
-73.97321 40.76485 -73.86508 40.7705 2
-73.95383 40.79067 -73.9487 40.77345 1
-73.96145 40.76033 -73.96725 40.76846 1
-73.97994 40.76433 -73.96846 40.76307 1
-73.97233 40.7457 -73.96839 40.75236 1
-73.97573 40.73336 -74.00824 40.74871 1
-73.98244 40.73601 -73.98167 40.73266 1
-73.96634 40.75353 -73.95563 40.77684 1
-73.9933 40.74244 -73.98156 40.75043 1
-73.98676 40.75921 -74.0141 40.70978 1
-73.97071 40.75531 -73.9763 40.75584 1
-73.95447 40.7884 -73.9738 40.77934 2
-73.95204 40.77827 -73.96861 40.75747 1
-73.97018 40.78428 -73.95423 40.7657 1
-73.97897 40.74065 -73.97896 40.75032 1
-73.97732 40.754 -74.00113 40.73994 1
-73.94024 40.75073 -73.9202 40.75745 1
-73.97356 40.76329 -73.96214 40.77876 1
-73.95691 40.77584 -73.98415 40.75996 1
-73.99612 40.73855 -73.98209 40.76127 1
-73.96999 40.76268 -73.97844 40.75081 1
-73.99886 40.73463 -73.99625 40.74719 1
-73.95273 40.76775 -73.9751 40.76528 2
-74.0132 40.71632 -74.00238 40.71621 1
-73.96147 40.75628 -73.95325 40.78701 1
-73.98035 40.77384 -73.97669 40.7854 1
-73.95969 40.78038 -73.98147 40.78054 1
-74.01716 40.70882 -74.00998 40.72129 1
-73.99953 40.73353 -73.995 40.72139 1
-73.99191 40.7301 -74.00614 40.72693 1
-73.96972 40.76456 -73.99426 40.75001 1
-73.9651 40.77515 -73.95712 40.7747 1
-73.96274 40.77554 -73.98693 40.75644 1
-74.00387 40.72583 -73.99173 40.72617 1
-73.98531 40.73584 -74.00025 40.75309 1
-74.00246 40.71473 -74.00544 40.70668 1
-73.97447 40.78333 -73.98268 40.77203 1
-73.9669 40.75322 -73.97491 40.75726 1
-73.97493 40.74226 -73.98318 40.73466 1
-73.98329 40.75011 -74.00523 40.75138 1
-73.9805 40.73423 -73.99174 40.74977 1
-74.0078 40.73228 -73.9729 40.76011 1
-73.97778 40.78404 -73.95014 40.80632 1
-73.96529 40.75937 -73.98707 40.73359 1
-74.01395 40.71302 -73.99147 40.73338 3
-73.97171 40.76185 -73.96572 40.76524 3
-73.98027 40.74578 -73.97456 40.75691 1
-73.95322 40.77153 -73.97398 40.75972 1
-73.98207 40.73193 -73.96221 40.7594 1
-73.99939 40.75402 -74.0013 40.75641 1
-73.98955 40.77257 -73.97974 40.76574 1
-73.97968 40.74474 -74.01134 40.70172 1
-73.95272 40.79181 -73.98161 40.78086 1
-74.00822 40.73817 -73.9876 40.73825 2
-73.96437 40.75628 -73.9692 40.76117 2
-73.97311 40.74369 -73.99708 40.74617 1
-73.95471 40.76556 -73.95343 40.7868 2
-73.9548 40.77742 -73.98382 40.77058 1
-74.01555 40.71548 -74.00464 40.70648 1
-74.00202 40.71543 -73.98449 40.72474 1
-73.96945 40.76322 -73.95338 40.78836 1
-73.98716 40.77509 -73.96767 40.77153 1
-73.94382 40.80718 -73.94213 40.79802 1
-73.9614 40.77436 -73.95493 40.77766 2
-73.98781 40.75414 -73.9846 40.74593 3
-73.97843 40.74559 -73.97065 40.75602 1
-73.97329 40.74405 -73.96931 40.74973 1
-73.99921 40.73882 -73.99913 40.76018 1
